,mag_B,emag_B,mag_V,emag_V
83,11.521923636083834,0.002726709960836056,10.86652704195722,0.0018684924122034617
84,17.72760471632104,0.05170374570532688,16.61931010933518,0.02633935656254142
85,14.592575691147285,0.011693706119247048,14.064498620706434,0.008133614919435764
86,16.701536475346913,0.0317857535101721,16.517790029040476,0.02513776179392987
87,11.521923636083834,0.002726709960836056,12.808661242744398,0.004564898168690385
88,17.591998220358548,0.048483918880384315,18.199713680594165,0.05448657542017645
89,14.362217478254367,0.010483745507375746,13.814264084769713,0.007249356516733223
90,16.171872587312276,0.024726539285091186,15.501872738980696,0.01575425748613415
91,14.904566209051055,0.013558065442502569,14.378234505088532,0.00939619669510575
92,18.780860314654532,0.08519418715210947,19.083042889877962,0.08179632966455434
93,17.91434404884091,0.05649052976602166,19.273374362900395,0.08927962888212898
94,16.138932351791542,0.024343343917817308,15.460659691991138,0.015458440049802251
95,11.716747897857308,0.0029905939191186095,11.11048083390716,0.0020903591686356445
96,17.321448009057747,0.04264671802819938,16.27284225321054,0.022459417272273585
97,18.10154057527339,0.06173386021485182,22.40618961136049,0.3771635545013001
98,17.479674673972024,0.0459692993566017,18.084370965713116,0.051671360593244765
99,15.703171841969148,0.019799206423315795,15.074548761047799,0.012943159884702678
100,16.528545631785374,0.029282623248030718,16.223924523568957,0.02195974064205522
101,16.84797907983142,0.03407125961890705,16.668064596211934,0.02693666537983171
102,17.502711978706245,0.04647418264808764,16.753001031696783,0.028009787657680977
103,16.098752334856,0.02388395839616279,15.270231890527526,0.014162106787213738
104,17.712836794117102,0.05134296847217427,20.7061117030213,0.17256015240962874
105,17.75244550805393,0.052316328686612214,17.244891332348097,0.03512080899205265
106,14.0772098412378,0.009158561669948832,13.520782596388553,0.006333981135590543
107,18.306318002757397,0.06802859572271389,18.947276936136113,0.07684483382459723
108,13.881222569379695,0.008345825195219366,13.22477803873077,0.005527771616964799
109,17.88745311214689,0.05577482623699931,16.662760310772555,0.026871029425757895
110,11.627958841408123,0.0028673048649315636,11.024826976881673,0.0020096092641200126
111,13.615171695885438,0.0073567109589750485,13.191487780285444,0.005443777786056437
112,18.095857670850243,0.0615677385972691,17.710716318112503,0.04351236410931707
113,17.95972331402615,0.05771918806083872,17.729660685115007,0.04389315535335336
114,17.758865693847376,0.05247582968302949,16.5597268563013,0.02562733548741997
115,18.179122187740276,0.06404705355014628,17.289053538216347,0.035841475198664804
116,17.8385273407879,0.05449584091136071,17.019960869855403,0.031669035064706454
117,17.94967648630078,0.057444883833770916,16.83633391311837,0.02910418839386483
118,15.955880255642429,0.022319572668128642,15.330397872033426,0.014559483599273549
119,18.054277753191837,0.060365806007009915,17.383585981025497,0.03743420862780845
120,18.181135907003856,0.06410823542480729,16.531063606465533,0.025291698327195605
121,18.040377754616713,0.05996926076703547,16.513331963462125,0.025086271113853593
122,17.466073542985747,0.045673797218594166,17.189624292312107,0.034239306842583056
123,17.836004831399165,0.0544307000036433,17.651247045303702,0.042338331617630794
124,17.192938831608185,0.040125717762421395,15.961864139235919,0.019466185341450268
125,15.99118116115988,0.02269630140371624,15.19122583352015,0.013656721972623171
126,15.950897898814814,0.02226690729485716,15.085240714769272,0.013006966604477284
127,16.396305672602335,0.027502927951700284,15.782829526201468,0.01792746292816776
128,17.73513027989145,0.051888567615055975,16.84844704256883,0.02926678929465371
129,18.71499442489002,0.08257465384602518,18.507240439162754,0.0627650294547171
130,15.866914678194647,0.02139764369337164,15.082497302442626,0.012990564714943725
131,17.56213559150122,0.0478022522225856,17.2974863182678,0.03598075876629631
132,17.168391222947413,0.039661390304427904,16.821228374806516,0.028902683938210858
133,17.02206500415611,0.03700293917424414,15.93764248630703,0.01925052589357853
134,18.402359287063256,0.07119811079579358,16.53726757409605,0.025363969985929706
135,18.72812841150976,0.0830904922450256,17.852615671640137,0.04644692452073883
136,18.26450275622674,0.06669309138769071,16.81888834812849,0.028871593557915756
137,17.014847147188213,0.0368765182679907,16.400812242507488,0.023821021829829727
138,17.784305763486493,0.05311265001502511,16.72120699235913,0.027603171421108977
139,18.502599227717248,0.07466378933124314,17.585265795831802,0.04107277426851602
140,17.256037989765346,0.041344361224158264,16.589078877118176,0.025975654371658476
141,17.992571790251002,0.05862521118987506,16.737061375032372,0.027805191004622403
142,14.836820331932676,0.013129476017626518,14.287290570704638,0.009011272465333451
143,18.15427784570681,0.06329700647197087,16.969483915091047,0.030942264875242428
144,18.427378475765927,0.07204775594700658,17.169008044163654,0.03391617636341753
145,17.44046722584656,0.04512261168415231,16.308125652562218,0.022826867334549493
146,14.53991775886713,0.011405354159486418,14.0135774559045,0.007945333756710282
147,,,17.71809323206224,0.043660249445283
148,,,19.202108914571394,0.08640067988320858
