,id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
0,1,2.1878253931844136,2.186449553597755,0.40738501086939743,0.1604352811002323,-0.000603661510851571,49,0.0,775.1836978859524,154.29060881764605,-5.4708487318332395
1,2,522.6691127751072,1.6541107185251185,0.515024483469382,-0.4732595858036412,-0.9435474153094833,49,0.0,1598.7787096522632,277.41144000385077,-6.107810916790001
2,3,846.8148014592887,2.185541587414917,0.4081427985283667,-0.16100188370328503,0.00042362085386625075,49,0.0,776.8417762764055,154.52676673719154,-5.472509294182178
3,4,29.99534118540533,8.651107123946181,0.6022952820055885,-0.05099129009876935,-0.09112914870570983,49,0.0,1292.2219768762534,105.95184469725895,-5.062771306224066
4,5,234.47457100255437,9.81939003107548,0.5840391493258198,-0.2506211834037169,-0.26173746870013986,49,0.0,796.0010645397432,3.799970903790192,-1.4494506781395637
5,6,151.2921552423224,19.033343519954297,0.572862585243509,-0.03614912198288247,-0.13644318858033752,49,0.0,904.8156896163,27.08129107838098,-3.581673412851332
6,7,286.29735077205834,22.569309024439185,0.5104234741133977,-0.1796441280268493,-0.024561726552642514,49,0.0,791.8305042484105,3.1870203059754463,-1.2584620764322072
7,8,217.95072648793268,23.897238758495195,0.7314470785696212,0.0027306599992286155,-0.06150355937177672,49,0.0,792.4562449297964,2.61222172427716,-1.0425250922496252
8,9,470.54931720136346,27.98359229085048,0.6215149965736623,-0.09032951909292597,-0.1963578221653421,49,0.0,811.6393159958136,6.874122224129821,-2.093043124417634
9,10,156.7485292075575,28.959097067539215,0.599447275830857,-0.034888578393700104,-0.0950154415979132,49,0.0,843.9343051051094,13.457136534909713,-2.822381646862122
10,11,516.4319353592413,35.843150341249284,0.7456216164032871,0.10576973260278996,-0.24290250379056783,49,0.0,787.2318354787908,1.735160170613163,-0.5983489254869772
11,12,174.03675262219875,42.48221509128994,0.4789676887072428,0.10510361333871238,0.18997301880012338,49,0.0,784.4251610971316,1.7463019443281205,-0.6052983438679452
12,13,777.6082562936806,45.56487156824833,0.538198743205667,0.23011404546519443,-0.042457641350725245,49,0.0,784.2978425172181,1.4846102752680224,-0.4290311551529396
13,14,823.9370362529831,47.8651368144519,0.573771626568716,-0.0956251951213752,-0.08252002943751151,49,0.0,838.2369596437821,13.003947570507691,-2.7851880245830807
14,15,830.5976849474181,51.16562348201618,0.5628905693262066,-0.30690377066781194,-0.20530215941096638,49,0.0,788.774834630471,2.37862259924479,-0.940813851974745
15,16,102.96034980498733,55.06739222403571,0.6699054208319711,0.33117472092350814,-0.015567404677498252,49,0.0,785.5794435638335,1.5118325181609498,-0.4487592059763524
16,17,466.27098733282634,59.14083163428256,0.6335095960568673,-0.04598121742407824,-0.15126176389960921,49,0.0,795.3784784587162,3.55194395252048,-1.3761652606555395
